destination_name;total_reviews;destination_rating;review_date;review_rating;review_header;review_author;review_text
Disney Springs - Orlando;12653;45;12 de julho de 2012;5;Ótimo lugar;Frederic T;Excelente local para passar algum tempo, relaxar e desfrutar da diversão da Disney. Ótimo restaurante (chuva floresta). No entanto, evitar puck (cara e não um monte de escolha) de Wolfgang
Disney Springs - Orlando;12653;45;10 de julho de 2012;5;Diversão gratuita!;NhBargainhunter;Muitas lojas, música, boa comida. Apenas um lugar divertido para visitar!
Disney Springs - Orlando;12653;45;9 de julho de 2012;5;Grátis e divertida!;Bigfamilyfun7;Um monte de caminhada mas você pode visitar lojas disney de presentes, e é muito divertido!
Disney Springs - Orlando;12653;45;9 de julho de 2012;5;Eu adorei!;LoveTeresa;Eu realmente ir visitar este lugar novamente! É gratuito! Tudo o que você precisa fazer é a pé e ver as lojas. O meu sucesso principal foi o Lego store e Disney store. Visitei bongós que é o restaurante do Gloria Estefan muito bom e os funcionários são muito agradável e amigável. Disney Quest é também lá, mas caro para obter - cerca de US$ 45 para adultos e US$ 39 para idades 3-9. como um lugar agradável para conviver durante o dia com a sua família e night club com amigos. Pegue a sua câmara como tem interesse muito agradáveis. =)
Disney Springs - Orlando;12653;45;9 de julho de 2012;5;Grande Actividade à noite;April W;Plano de passar o seu dinheiro em um só lugar!! Viagem o ônibus para Downtown Disney e encontrar um dom para todos! Boas opções de restaurante para uma refeição rápida, e todos os tipos imagináveis de loja! Mesmo de nós passamos a noite compras no meio de uma tempestade tropical ... este lugar nunca pára!
Disney Springs - Orlando;12653;45;9 de julho de 2012;5;Muita diversão!;DMDavis723;Nós adoramos visitar Downtown Disney, no entanto não tente ir quando é demasiado quente. Nós realmente desfrutar de visitas em Outubro, quando a humidade não é tão drenagem. Trata-se de campo de Disney, então tudo é caro, mas há algumas lojas realmente engraçadas e incomuns. Nós sempre para abastecer as bombas de banho na Bacia!! Muitas opções de refeições, demasiado. É um lugar muito bonito, limpo à direita no lago e torna-se para um dia divertido compras e refeições.
Disney Springs - Orlando;12653;45;8 de julho de 2012;1;AMC bifurcação e Ecrã;Sherry H;Não gaste o seu dinheiro para a forquilha e Ecrã no centro da Disney! Vivemos na Celebração e não são novos para o local. O filme e o ambiente é excelente, mas a comida é abosolutely horrível e o serviço é tão ruim. Temos experimentado um declínio progressivo, tanto uma vez que abertura e decidiu que última noite seria a última vez que gastar o dinheiro adicional para jantar com um filme. É de longe melhor comer em um dos outros restaurantes antes ou depois de se ir ao teatro.
Disney Springs - Orlando;12653;45;1 de julho de 2012;5;Muita diversão Shopping;luv2travelNE;Temos o amor ir ao centro da Disney. Há coisas que você não consegue encontrar em qualquer outro lugar. Eu era capaz de encontrar o presente de aniversário do meu sobrinho que toda a gente absolutamente amou e foi realmente muito invulgar. Também gostaria de fazer compras antes que ir para os parques, porque, em seguida, não temos de transportar quaisquer recordações.
Disney Springs - Orlando;12653;45;1 de julho de 2012;3;Mais de uma atração turística;Reuben B;Com as acções correctas pessoal, você pode se divertir fazer quase tudo. Os turistas parecia desfrutar das actividades. Me chamar um Floridian nativa viajante mais indiferente não vai deixar que tenha residido no Orlando para quase 30 anos e foi demasiado cheio para o meu gosto.
Disney Springs - Orlando;12653;45;1 de julho de 2012;5;O adjectivo Downtown Disney - GRÁTIS! Diversão para explorar!;Jo T;Nós apreciamos a apenas uma curta caminhada através da área de Downtown Disney e olhar através de todas as lojas. Lembranças de todos os tipos foram encontrados nesta área sozinho!
Disney Springs - Orlando;12653;45;30 de junho de 2012;4;Bom lugar para caminhada/loja!;bamagrl77;Passamos algumas horas uma tarde - Very comfortable, clean and cheap.. Grande escolha de restaurantes (escolhemos o Rainforest Cafe). Tinha várias lojas - o maior Disney Store que vimos. Excelente local para comprar esses itens da Disney. Os caracteres em voo foi uma atração agradável. Vale a pena passar algumas horas aqui se você tem o tempo.
Disney Springs - Orlando;12653;45;28 de junho de 2012;5;Rocks;Bill B;Foi interessante, emocionante. Tinha coisas para todas as idades. Para além da chuva a festa toda, eu estava com tinha um bom tempo.
Disney Springs - Orlando;12653;45;28 de junho de 2012;5;Um "Com certeza, deve Ir" lugar!!;joanie30735;Downtown Disney é um "Com certeza, deve Ir" lugar, enquanto na área da Disney! Que é um enorme lugar que é grátis! Sim Grátis!! Há muito para fazer enquanto uma caminhada ao redor ... Lojas, passeios para a crianças pequenas, foto memórias, um filme place, locais para comer e muito mais! A nossa família teve um grande momento enquanto visitam a área de Downtown Disney! :) Recomendamos altamente ir!!
Disney Springs - Orlando;12653;45;27 de junho de 2012;5;IR para o jantar;applegirl78;tanta diversão! Ir para o jantar! O local fica cheio à noite com bandas e todos os tipos de actividade de rua!! Adorei a vibração. Tivemos um grande momento!
Disney Springs - Orlando;12653;45;27 de junho de 2012;4;Ótimo Shopping;vintagebabe67;Muitas lojas e locais para comer. Foi um dos nosso dia mais quente. Não muito lotadas durante o dia talvez porque foi tão quente e outros foram no seu hotel piscinas.
Disney Springs - Orlando;12653;45;27 de junho de 2012;5;Muito legal, sem nenhum custo!;ialwaysloveflorida;Este é um ótimo lugar para ir sem ter que pagar US$ 100 para entrar! Os Excelentes restaurantes estão localizados aqui! Compras agradável! Muita diversão!
Disney Springs - Orlando;12653;45;25 de junho de 2012;5;O adjectivo Disney de um Centro deve ver!;Dizires;Este lugar foi excelente, mesmo para os filhos jovens 1-3 anos. HMMM. Tinha que poderíamos ter chegado lá anteriormente to desejava com um grande momento. Dançamos a noite toda com as crianças dança também. A comida no T-Rex foi muito bom, mas que necessita de iniciar a sessão quando primeiro chegar lá porque houve um 2hr esperar das 6h até às 10:00h. absolutamente lindo à noite.
Disney Springs - Orlando;12653;45;24 de junho de 2012;3;Forma de lotado;shapeup4;Nós fomos aqui para uma noite de diversão, mas era tão cheia que acabamos sair. Você não podia entrar em qualquer um dos lugares para jantar ou mesmo desfrutar das lojas. Siga para primeira coisa de manhã se quiser fazer compras ou é um desperdício de tempo.
Disney Springs - Orlando;12653;45;24 de junho de 2012;5;Se você gosta de compras;Doug S;Você tem que check-out Downtown Disney. Há uma loja de lego com todo o lego de coisas, lojas temática, e bons restaurantes. Você pode passar meio dia ou mais dependendo de quanto gostaria de compras e refeições.
Disney Springs - Orlando;12653;45;22 de junho de 2012;5;Área fantástica;LTS1Bournemouth;Este foi um ótimo encontrar. Os restaurantes são adoráveis lá. Tínhamos vivido Universal City Walk na noite anterior, que foi cerrar fileiras de comparação. O estacionamento é gratuito e há muitas coisas para explorar. Definitivamente voltaria.
Disney Springs - Orlando;12653;45;22 de junho de 2012;3;desvantagem;marie c;Primeiro retorno precisa para obter um serviço de transporte com um resort da Disney, em seguida, obter um serviço de transporte para o centro,quando chegamos lá depois de tudo o que passei 10 min. aqui n que era apenas para utilizar os banheiros,em seguida teve de suportar a viagem de volta para o Epcot
Disney Springs - Orlando;12653;45;21 de junho de 2012;1;É "OK".;Rachel S;Há uma tonelada de lojas para compras no problema a ser todos eles vender as mesmas coisas. Todas as lojas de presentes nos parques e os resorts e centro parecem ter todos no mesmo coisas. Há uma loja centro da Disney razoáveis alta de arte que tinha realmente nice mas os preços prévias para nós. Houve uma loja que tinha todos os ímanes. Realmente nada de especial que me fazer voltar em nossa próxima visita.
Disney Springs - Orlando;12653;45;21 de junho de 2012;5;Fantástico;mattos_family;O centro da Disney é um lugar incrível para ir, durante o dia ou à noite. A Disney Store é impressionante e pode encontrar tudo o que desejar. Muitos restaurantes para satisfazer todas as suas necessidades.
Disney Springs - Orlando;12653;45;20 de junho de 2012;3;Lotado;Harleygrandma;Encontramos Downtown Disney para ser muito lotados. Eu não sou um grande consumidor, então eu queria deixar depois de visitar algumas das lojas.
Disney Springs - Orlando;12653;45;19 de junho de 2012;3;Algumas lojas interessantes mas dispendiosas;FraCalabrese;Tiramos uma manhã longe dos parques da Disney para verificar as lojas aqui. Estacionamento foi um problema e que houve uma enorme loja da Disney com uma impressionante gama de produtos que significou que fomos capazes de comprar todos os nossos dons para a família e amigos em casa de uma só vez. Houve uma interessante variedade de lojas a olhar ao redor embora infelizmente muitos foram puramente para ver como elas foram um pouco sobre a cara! A área parecia ter muitas opções para refeições e entretenimento embora não tente qualquer uma destas.
Disney Springs - Orlando;12653;45;18 de junho de 2012;5;Excelente local para passear;John D;Muitas lojas, restaurantes e opções de entretenimento são encontrados no presente uma localização.
Disney Springs - Orlando;12653;45;16 de junho de 2012;5;Único e divertido!;SummerKitty;Nós não conseguimos passar muito tempo aqui na nossa viagem (apenas visitei DW por 5 dias) mas nós apreciamos o pouco tempo que foram aqui. Existem alguns grandes lojas e restaurantes, e com a Disney música enquanto você está uma caminhada em torno fora e a decoração temática da Disney (que gostei especialmente as vassouras mágicos de Fantasia) Downtown Disney enquadra-se perfeitamente com o resto do mundo.. . Algumas das nossas lojas favoritos foram a Candy panificação, A Arte da Disney, e uma loja de roupas com lotes de meias engraçadas (não me lembro o nome). Tivemos jantar no Planet Hollywood no West Side área uma noite, o que foi muito bom. Nós definitivamente será passar mais tempo aqui na nossa próxima viagem!
Disney Springs - Orlando;12653;45;15 de junho de 2012;5;Diversão e grátis!;AuburnAlum97;Excelente local para compras e comer. A loja de Lego é incrível, e eles têm uma loja de bacia hidrográfica que vende sabonetes que é muito exclusivo. Certifique-se de parar por Ghirardelli e obter a sua amostra gratuita de chocolate, então, pedir um quente sundae fudge, yum! Há tantas funções espectaculares locais no centro da Disney, é definitivamente um para o check-out, e é gratuito para park, ao contrário Universal Citywalk.
Disney Springs - Orlando;12653;45;12 de junho de 2012;5;Cresci aqui..;joliemorgan10;Eu cresci indo para Downtown Disney. Ao longo dos anos, mudou muito. A nova pista de bowling é suposto ser incrível abertura na loja antiga da Virgem
Disney Springs - Orlando;12653;45;12 de junho de 2012;5;Diversão no Disney;EasternOntario;Fomos para Downtown Disney em uma noite de segunda a sexta em uma recente viagem a Orlando, tivemos fui há 4 anos e o amamos, por isso tivemos de ir novamente. Este é um ótimo lugar para caminhar em uma noite, de diferentes tipos e pontos de preço para os restaurantes, muitas lojas para comprar qualquer que seja o que você está procurando, e local agradável para sentar-se e ver pessoas. A loja de Lego tinha expandido desde a última viagem, vale uma visita por si só para esse store se tinha filhos. Eles tinham bandas ao vivo a jogar fora tanto para a multidão cresceu, e mais baixo para as crianças. Boa noite, super limpo, e ninguém tendo muito para beber ... tudo bem!
Disney Springs - Orlando;12653;45;11 de junho de 2012;5;Sempre algo novo;Prityfamaly;Este é um dos nossos paragens regulares quando em férias em Orlando. A minha família ama, e há sempre algo de novo.
Disney Springs - Orlando;12653;45;11 de junho de 2012;5;Diversão!!!;VaBeachBum2;Estacionamento gratuito e acesso para entrar. Nice lojas e Disney 3D interactive está lá. US$ 45,00 /Aprox. bilhete.
